"","adult","backdrop_path","budget","homepage","id","imdb_id","origin_country","original_language","original_title","overview","popularity","poster_path","release_date","revenue","runtime","status","tagline","title","video","vote_average","vote_count","llm_class_1","llm_class_2","llm_class_3","llm_class_4","llm_class_5","llm_sum","llm_class_final"
"1839",FALSE,"/h87R0iJBcUYcIOE2GEVEcpwtBd9.jpg",2.3e+07,"https://stepupmovie.com",8328,"tt1023481","US","en","Step Up 2: The Streets","When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",4.8036,"/vYdlRTvA5fneB88NchV3sirzCE1.jpg","2008-02-14",150816700,98,"Released","It's not where you're from. It's where you're at.","Step Up 2: The Streets",FALSE,6.7,2357,"0","0","0","0","0",0,0
"1840",FALSE,"/6tuNQ16hC4Qp7wjTweKzUnnLBkI.jpg",4.8e+07,"",565,"tt0298130","US","en","The Ring","Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.",7.4428,"/AeRpUynJKDpJveklBJipOYrVxCS.jpg","2002-10-18",249348933,115,"Released","Before you die, you see","The Ring",FALSE,6.69,6437,"0","0","0","0","0",0,0
"1841",FALSE,"/mpRSzmUX0Lsimgg0M8hZRS2xrDC.jpg",4500000,"",16121,"tt0080437","US","en","The Big Red One","A veteran sergeant of World War I leads a squad in World War II, always in the company of the survivor Pvt. Griff, the writer Pvt. Zab, the Sicilian Pvt. Vinci and Pvt. Johnson, in Vichy French Africa, Sicily, D-Day at Omaha Beach, Belgium and France, and ending in a concentration camp in Czechoslovakia where they face the true horror of war.",2.1758,"/h0VcqQ3z1RroKk7WtiW0E6DDho2.jpg","1980-05-28",7206220,113,"Released","The real glory of war is surviving","The Big Red One",FALSE,6.689,326,"1","1","1","1","1",5,1
"1842",FALSE,"/lAvf5zzyOgTZmpRBRJFa7IVVqCK.jpg",2e+07,"",8872,"tt0105793","US","en","Wayne's World","The adventures of two amiably aimless metal-head friends, Wayne and Garth. From Wayne's basement, the pair broadcast a talk-show called ""Wayne's World"" on local public access television. The show comes to the attention of a sleazy network executive who wants to produce a big-budget version of ""Wayne's World""—and he also wants Wayne's girlfriend, a rock singer named Cassandra. Wayne and Garth have to battle the executive not only to save their show, but also Cassandra.",4.4322,"/j2PXBHjYxg1PLBl0YQ8Tiblnqdn.jpg","1992-02-14",183097323,95,"Released","You'll laugh. You'll cry. You'll hurl.","Wayne's World",FALSE,6.689,2370,"1","1","1","1","1",5,1
"1843",FALSE,"/7bnZEVPcdSMySabQQJWTqBGUDP.jpg",2e+07,"https://www.paramountpictures.com/movies/disturbia",8271,"tt0486822","US","en","Disturbia","Kale has a life most teenagers would envy. He spends his days endlessly playing video games, surfing the net, eating junk food and watching cable. He has complete free reign of the house, and a beautiful young hottie named Ashley has just moved in next door. There’s only one problem—he’s not allowed to leave the house. Kale’s under court-ordered house arrest for three months, and if he takes one step beyond a 100-foot perimeter of the house, his next confinement will be in a real prison.",8.7379,"/je3sZZpcfPeiR4eIqBKbxomOw6d.jpg","2007-03-27",117760134,105,"Released","Every killer lives next door to someone.","Disturbia",FALSE,6.689,3894,"0","0","0","0","0",0,0
"1844",FALSE,"/z85BQhs5WIQDnRVZC62b6zLsGIZ.jpg",1e+07,"",11633,"tt0401233","JP","ja","アップルシード","In a utopian society created at the end of the third world war, a female warrior who has been plucked from the badlands begins to see cracks in this new facade. And what does this community have planned for the rest of humankind?",4.2055,"/9WFMSwSuBWRJnWmLTEXw6bSXqDF.jpg","2004-04-17",1461989,101,"Released","Humanity's last chance for survival.","Appleseed",FALSE,6.688,376,"1","1","1","1","1",5,1
"1845",FALSE,"/rlKB2moKVOPasy4Dr19QluzbJgA.jpg",1e+08,"",11322,"tt1152836","US","en","Public Enemies","Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",9.7305,"/3KgtekisQBrHRsm2cD5UOB6Ce3k.jpg","2009-07-01",214104620,140,"Released","America's Most Wanted.","Public Enemies",FALSE,6.688,4661,"0","0","0","0","0",0,0
"1846",FALSE,"/1vfyThiuGBuAS8IGs9ovDQMjkLZ.jpg",1.8e+07,"",9079,"tt0101787","US","en","Dying Young","After she discovers that her boyfriend has betrayed her, Hilary O'Neil is looking for a new start and a new job. She begins to work as a private nurse for a young man suffering from blood cancer. Slowly, they fall in love, but they always know their love cannot last because he is destined to die.",5.9446,"/nLVV8TETjCxWQmIip6t3HO1znVJ.jpg","1991-06-20",82264675,111,"Released","She's given him something nobody else could. A reason to live.","Dying Young",FALSE,6.688,474,"0","0","0","0","0",0,0
"1847",FALSE,"/8cX1Xt91RSpxpwNamNDQog0OeMq.jpg",5e+07,"https://www.lionsgate.com/movies/rambo",7555,"tt0462499","US","en","Rambo","In Thailand, ex-Green Beret John James Rambo joins a group of mercenaries to venture into war-torn neighboring Myanmar to rescue a group of Christian aid workers who have been kidnapped by a ruthless local infantry unit.",7.9377,"/3mInub5c8o00H7EJ1TrjAqOzIuc.jpg","2008-01-24",113200000,92,"Released","Live for nothing, or die for something.","Rambo",FALSE,6.688,4109,"0","0","0","0","0",0,0
"1848",FALSE,"/jLm7Wd2n9MZ9hTdWU1TkcFXIdP9.jpg",2e+06,"",11302,"tt0066808","US","en","Bananas","When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",2.6692,"/gK11RUXspxqty0Wq6KoV8J0crKO.jpg","1971-04-28",11833696,82,"Released","The Revolutionist That Shook the World With LAUGHTER!","Bananas",FALSE,6.687,782,"1","1","1","1","1",5,1
"1849",FALSE,"/qcVrlyPFlPgCsmzorvELvpJN9Be.jpg",5.5e+07,"",1597,"tt0212338","US","en","Meet the Parents","Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",3.8071,"/5tXJ9ctuyEOMUFLaeqRisbXowWs.jpg","2000-10-06",330444045,108,"Released","First comes love. Then comes the interrogation.","Meet the Parents",FALSE,6.686,6175,"0","0","0","0","0",0,0
"1850",FALSE,"/5XGowRF3HuIN8WfGSV2iRaYW4gZ.jpg",2.7e+07,"http://movies.uip.de/aboutaboy/",245,"tt0276751",NA,"en","About a Boy","Will Freeman is a good-looking, smooth-talking bachelor whose primary goal in life is avoiding any kind of responsibility. But when he invents an imaginary son in order to meet attractive single moms, Will gets a hilarious lesson about life from a bright, but hopelessly geeky 12-year-old named Marcus. Now, as Will struggles to teach Marcus the art of being cool, Marcus teaches Will that you're never too old to grow up.",3.1903,"/optezspqJjHI9WyC8brY96zbcdt.jpg","2002-04-26",1.29e+08,101,"Released","Growing up has nothing to do with age.","About a Boy",FALSE,6.686,2301,"0","0","0","0","0",0,0
"1851",FALSE,"/9VqS5iOQMfQKPZiKxbGwEnzogTM.jpg",8.5e+07,"https://www.uphe.com/movies/fast-furious-2009",13804,"tt1013752","US","en","Fast & Furious","When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",0.8768,"/lUtVoRukW7WNtUySwd8hWlByBds.jpg","2009-04-02",363164265,107,"Released","New model. Original parts.","Fast & Furious",FALSE,6.685,7563,"0","0","0","0","0",0,0
"1852",FALSE,"/sNb17zdxApUSJ5cZNgvq2rlAseA.jpg",7e+07,"https://www.warnerbros.com/movies/yes-man",10201,"tt1068680","US","en","Yes Man","Carl Allen, a guy whose life is going nowhere, signs up for a self-help program based on one simple covenant: say yes to everything…and anything.",5.7332,"/16zVbgFLTUaUTG1wQHuGjfWNuDM.jpg","2008-12-09",223200000,104,"Released","One word can change everything.","Yes Man",FALSE,6.685,7130,"0","0","0","0","0",0,0
"1853",FALSE,"/zZZ1FDl5FPClZ9OnMrlaPA4Iuxv.jpg",1.26e+08,"http://www.theisland-themovie.com/",1635,"tt0399201","US","en","The Island","In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",4.5975,"/juSBGCTK463as9clAea4mE2N3s0.jpg","2005-07-21",162949164,136,"Released","Your time will come...","The Island",FALSE,6.685,5654,"0","0","0","0","0",0,0
"1854",FALSE,"/2YJOXPl4QtCskixYA58ToyCXEW0.jpg",1.1e+08,"",787,"tt0356910","US","en","Mr. & Mrs. Smith","A husband and wife struggle to keep their marriage alive until they realize they are both secretly working as assassins. Now, their respective assignments require them to kill each other.",8.0102,"/kjD700RtyhveN3ZbOnSvUSne0Qj.jpg","2005-06-07",487287646,120,"Released","'Til death do us part.","Mr. & Mrs. Smith",FALSE,6.685,10857,"0","0","0","0","0",0,0
"1855",FALSE,"/ijmKdhQQ86L18ZUywjHjM7h7YgO.jpg",2.5e+07,"",11283,"tt0396752",NA,"en","Nanny McPhee","Widower Cedric Brown hires Nanny McPhee to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch, threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",5.103,"/8tommndfI0W62teXwSmXdmVZ7gz.jpg","2005-10-21",123276807,97,"Released","You'll learn to love her. Warts and all.","Nanny McPhee",FALSE,6.7,3142,"0","0","0","0","0",0,0
"1856",FALSE,"/fVKTOZwkLer18dG3piAzSPWFlY5.jpg",1.5e+07,"https://www.warnerbros.com/movies/quick-change/",10729,"tt0100449","US","en","Quick Change","With the aid of his girlfriend, Phyllis Potter, and best friend, Loomis, Grimm enters a Manhattan bank dressed as a clown, creates a hostage situation and executes a flawless robbery. The only thing left for the trio to do is make their getaway out of the city and to the airport. It sounds simple enough, but it seems that fate deserts them immediately after the bank heist. One mishap after another conspires to keep these robbers from reaching freedom.",2.0526,"/8q0VQYwOhhuRFMsyzdZ5JoB676g.jpg","1990-07-13",15260154,89,"Released","The bank robbery was easy. But getting out of New York was a nightmare.","Quick Change",FALSE,6.7,395,"1","1","1","0","1",4,1
"1857",FALSE,"/uFh5qOyctqOOuEayOOoukE8CkV9.jpg",12500000,"",10464,"tt0109484","US","en","Corrina, Corrina","When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.",4.5424,"/xuEubxRGut2Yh118RyNa6ruXXCp.jpg","1994-08-12",20100000,115,"Released","They needed a family. What they got was magic.","Corrina, Corrina",FALSE,6.7,437,"0","0","0","0","0",0,0
"1858",FALSE,"/sjZIN2oDzOLGYuz21QwWw1tJ8ly.jpg",1.2e+08,"",1911,"tt0120657","US","en","The 13th Warrior","A Muslim ambassador exiled from his homeland joins a group of Vikings, initially offended by their behavior but growing to respect them. As they travel together, they learn of a legendary evil closing in and must unite to confront this formidable force.",3.9967,"/pj1IQQ7ajwaOrjjTCxyM1L4mSnX.jpg","1999-08-13",61698899,102,"Released","Prey for the living.","The 13th Warrior",FALSE,6.7,1952,"0","1","0","0","1",2,0
"1859",FALSE,"/bJFapHYlJIhXpfqH8uaNLtUxHwD.jpg",1e+07,"",14553,"tt0117737","GB","en","Stealing Beauty","Lucy Harmon, an American teenager is arriving in the lush Tuscan countryside to be sculpted by a family friend who lives in a beautiful villa. Lucy visited there four years earlier and exchanged a kiss with an Italian boy with whom she hopes to become reacquainted.",4.023,"/5ugxnyVmBK952bwOcE4M0szNimx.jpg","1996-03-29",4800000,116,"Released","The most beautiful place to be is in love.","Stealing Beauty",FALSE,6.7,586,"0","0","0","0","0",0,0
"1860",FALSE,"/pgVTwsJXv1i2GGZ2yB7KfiYqGAc.jpg",5e+05,"",12223,"tt0073747","US","en","The Stepford Wives","Joanna Eberhart comes to the town of Stepford, Connecticut with her family, but soon discovers there lies a sinister truth in the all too perfect behavior of the female residents.",1.7964,"/5z1ogJJmQkCoU62VJmut4nnc2qs.jpg","1975-02-12",8700000,117,"Released","Something is wrong with the women of Stepford.","The Stepford Wives",FALSE,6.7,342,"1","1","1","1","1",5,1
"1861",FALSE,"/lJge9l4ZLf05SHlok9w1Rv5FX5r.jpg",2.3e+07,"http://www.planetterror.senator.de/",1992,"tt1077258","US","en","Planet Terror","Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry Darling, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend El Wray lead a team of accidental warriors into the night.",7.6992,"/3705GxG0RN9XDV5y9IiXKYHw1fK.jpg","2007-04-06",11446172,105,"Released","Humanity's last hope… rests on a high power machine gun!","Planet Terror",FALSE,6.7,3665,"1","1","1","1","1",5,1
"1862",FALSE,"/wH4M4wvSR2kQqomE3N9dTStJre8.jpg",5e+07,"",10393,"tt0191397","US","en","The Replacements","Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",3.992,"/6qerI41HqkdRlio1sG0d5HLZcFN.jpg","2000-08-11",50054511,118,"Released","Throw the ball. Catch the girl. Keep it simple.","The Replacements",FALSE,6.682,1025,"0","0","0","0","0",0,0
"1863",FALSE,"/xQTSGz5dvIAYFssPWhD160AcR7Z.jpg",1.2e+07,"",150,"tt0083511","US","en","48 Hrs.","A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",3.8284,"/rvvjXHzEDBIvIVDBHNOwHS7hVPu.jpg","1982-12-07",78868508,96,"Released","One cop. One con. No mercy.","48 Hrs.",FALSE,6.682,1609,"1","1","1","1","1",5,1
"1864",FALSE,"/vZUntwE0BLPxvjDVi54qQqxYyOI.jpg",6e+06,"",9534,"tt0395125","ES","es","Crimen ferpecto","A playboy has the tables turned on him when he finds himself being used as a plaything by an undesirable woman.",2.7615,"/1wOWudCNA550cLNk3JFoqhxLOGB.jpg","2004-09-10",9040667,105,"Released","","The Ferpect Crime",FALSE,6.681,328,"0","0","0","0","0",0,0
"1865",FALSE,"/bp2nxKuLqcVmMwa5wTsgO4tYm8p.jpg",5e+07,"",7453,"tt0371724",NA,"en","The Hitchhiker's Guide to the Galaxy","Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",4.0726,"/yr9A3KGQlxBh3yW0cmglsr8aMIz.jpg","2005-04-28",104500000,109,"Released","Don't leave Earth without it","The Hitchhiker's Guide to the Galaxy",FALSE,6.68,4065,"0","0","0","0","0",0,0
"1866",FALSE,"/t8n5mvmnJUYJkyfOPWYEtvqePuM.jpg",8200000,"",1788,"tt0087277","US","en","Footloose","When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal.",3.1877,"/9JEDjBCXCx3eKTSkXwispf0UN3O.jpg","1984-02-17",80035402,107,"Released","The music is on his side.","Footloose",FALSE,6.68,2144,"1","0","1","0","1",3,0
"1867",FALSE,"/rmlgq2gjiXBK3YNWj6WSdueLv0o.jpg",2.8e+07,"http://noreservationsmovie.warnerbros.com/",3638,"tt0481141",NA,"en","No Reservations","Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.",2.793,"/eKqfRSf0DZ0Qey1f9ZHuZfsmXVR.jpg","2007-06-15",92601050,104,"Released","Life isn't always made to order.","No Reservations",FALSE,6.679,1432,"0","0","0","0","0",0,0
